Vianco_data,,,,,
Gattung,GewogenAm,GewichtBezahlt,TVD,,
650 - SPG Kuhkalb,2018-12-07,68,1201327940611250,,CH1201327940611250
650 - SPG Kuhkalb,2018-12-07,68,1201327940611251,,CH1201327940611251
640 - SPG Stierkalb,2018-12-07,69,1201327940611252,,CH1201327940611252
650 - SPG Kuhkalb,2018-12-07,69,1201327940611253,,CH1201327940611253
640 - SPG Stierkalb,2018-12-07,70,1201327940611254,,CH1201327940611254
640 - SPG Stierkalb,2018-12-07,70,1201327940611255,,CH1201327940611255
640 - SPG Stierkalb,2018-12-07,70,1201327940611256,,CH1201327940611256
640 - SPG Stierkalb,2018-12-07,70,1201327940611257,,CH1201327940611257
650 - SPG Kuhkalb,2018-12-07,70,1201327940611258,,CH1201327940611258
650 - SPG Kuhkalb,2018-12-07,70,1201327940611259,,CH1201327940611259
640 - SPG Stierkalb,2018-12-07,71,1201327940611260,,CH1201327940611260
640 - SPG Stierkalb,2018-12-07,71,1201327940611261,,CH1201327940611261
650 - SPG Kuhkalb,2018-12-07,71,1201327940611262,,CH1201327940611262
650 - SPG Kuhkalb,2018-12-07,71,1201327940611263,,CH1201327940611263
650 - SPG Kuhkalb,2018-12-07,71,1201327940611264,,CH1201327940611264
650 - SPG Kuhkalb,2018-12-07,71,1201327940611265,,CH1201327940611265
640 - SPG Stierkalb,2018-12-07,72,1201327940611266,,CH1201327940611266
640 - SPG Stierkalb,2018-12-07,72,1201327940611267,,CH1201327940611267
640 - SPG Stierkalb,2018-12-07,72,1201327940611268,,CH1201327940611268
640 - SPG Stierkalb,2018-12-07,72,1201327940611269,,CH1201327940611269
650 - SPG Kuhkalb,2018-12-07,72,1201327940611270,,CH1201327940611270
650 - SPG Kuhkalb,2018-12-07,72,1201327940611271,,CH1201327940611271
650 - SPG Kuhkalb,2018-12-07,72,1201327940611272,,CH1201327940611272
650 - SPG Kuhkalb,2018-12-07,72,1201327940611273,,CH1201327940611273
640 - SPG Stierkalb,2018-12-07,73,1201327940611274,,CH1201327940611274
640 - SPG Stierkalb,2018-12-07,73,1201327940611275,,CH1201327940611275
640 - SPG Stierkalb,2018-12-07,73,1201327940611276,,CH1201327940611276
640 - SPG Stierkalb,2018-12-07,73,1201327940611277,,CH1201327940611277
650 - SPG Kuhkalb,2018-12-07,73,1201327940611278,,CH1201327940611278
650 - SPG Kuhkalb,2018-12-07,73,1201327940611279,,CH1201327940611279
650 - SPG Kuhkalb,2018-12-07,73,1201327940611280,,CH1201327940611280
650 - SPG Kuhkalb,2018-12-07,73,1201327940611281,,CH1201327940611281
640 - SPG Stierkalb,2018-12-07,74,1201327940611282,,CH1201327940611282
640 - SPG Stierkalb,2018-12-07,74,1201327940611283,,CH1201327940611283
640 - SPG Stierkalb,2018-12-07,74,1201327940611284,,CH1201327940611284
640 - SPG Stierkalb,2018-12-07,75,1201327940611285,,CH1201327940611285
640 - SPG Stierkalb,2018-12-07,75,1201327940611286,,CH1201327940611286
640 - SPG Stierkalb,2018-12-07,75,1201327940611287,,CH1201327940611287
640 - SPG Stierkalb,2018-12-07,75,1201327940611288,,CH1201327940611288
640 - SPG Stierkalb,2018-12-07,75,1201327940611289,,CH1201327940611289
640 - SPG Stierkalb,2018-12-07,75,1201327940611290,,CH1201327940611290
640 - SPG Stierkalb,2018-12-07,75,1201327940611291,,CH1201327940611291
640 - SPG Stierkalb,2018-12-07,75,1201327940611292,,CH1201327940611292
640 - SPG Stierkalb,2018-12-07,75,1201327940611293,,CH1201327940611293
640 - SPG Stierkalb,2018-12-07,75,1201327940611294,,CH1201327940611294
640 - SPG Stierkalb,2018-12-07,75,1201327940611295,,CH1201327940611295
640 - SPG Stierkalb,2018-12-07,75,1201327940611296,,CH1201327940611296
640 - SPG Stierkalb,2018-12-07,75,1201327940611297,,CH1201327940611297
640 - SPG Stierkalb,2018-12-07,75,1201327940611298,,CH1201327940611298
640 - SPG Stierkalb,2018-12-07,75,1201327940611299,,CH1201327940611299
640 - SPG Stierkalb,2018-12-07,75,1201327940611300,,CH1201327940611300
640 - SPG Stierkalb,2018-12-07,75,1201327940611301,,CH1201327940611301
640 - SPG Stierkalb,2018-12-07,75,1201327940611302,,CH1201327940611302
640 - SPG Stierkalb,2018-12-07,75,1201327940611303,,CH1201327940611303
640 - SPG Stierkalb,2018-12-07,75,1201327940611304,,CH1201327940611304
640 - SPG Stierkalb,2018-12-07,75,1201327940611305,,CH1201327940611305
640 - SPG Stierkalb,2018-12-07,75,1201327940611306,,CH1201327940611306
640 - SPG Stierkalb,2018-12-07,75,1201327940611307,,CH1201327940611307
640 - SPG Stierkalb,2018-12-07,75,1201327940611308,,CH1201327940611308
640 - SPG Stierkalb,2018-12-07,75,1201327940611309,,CH1201327940611309
640 - SPG Stierkalb,2018-12-07,75,1201327940611310,,CH1201327940611310
640 - SPG Stierkalb,2018-12-07,75,1201327940611311,,CH1201327940611311
640 - SPG Stierkalb,2018-12-07,75,1201327940611312,,CH1201327940611312
640 - SPG Stierkalb,2018-12-07,75,1201327940611313,,CH1201327940611313
640 - SPG Stierkalb,2018-12-07,75,1201327940611314,,CH1201327940611314
640 - SPG Stierkalb,2018-12-07,75,1201327940611315,,CH1201327940611315
640 - SPG Stierkalb,2018-12-07,75,1201327940611316,,CH1201327940611316
640 - SPG Stierkalb,2018-12-07,75,1201327940611317,,CH1201327940611317
640 - SPG Stierkalb,2018-12-07,75,1201327940611318,,CH1201327940611318
640 - SPG Stierkalb,2018-12-07,75,1201327940611319,,CH1201327940611319
640 - SPG Stierkalb,2018-12-07,75,1201327940611320,,CH1201327940611320
640 - SPG Stierkalb,2018-12-07,75,1201327940611321,,CH1201327940611321
640 - SPG Stierkalb,2018-12-07,75,1201327940611322,,CH1201327940611322
640 - SPG Stierkalb,2018-12-07,75,1201327940611323,,CH1201327940611323
640 - SPG Stierkalb,2018-12-07,75,1201327940611324,,CH1201327940611324
640 - SPG Stierkalb,2018-12-07,75,1201327940611325,,CH1201327940611325
640 - SPG Stierkalb,2018-12-07,75,1201327940611326,,CH1201327940611326
640 - SPG Stierkalb,2018-12-07,75,1201327940611327,,CH1201327940611327
640 - SPG Stierkalb,2018-12-07,75,1201327940611328,,CH1201327940611328
650 - SPG Kuhkalb,2018-12-07,75,1201327940611329,,CH1201327940611329
650 - SPG Kuhkalb,2018-12-07,75,1201327940611330,,CH1201327940611330
650 - SPG Kuhkalb,2018-12-07,75,1201327940611331,,CH1201327940611331
650 - SPG Kuhkalb,2018-12-07,75,1201327940611332,,CH1201327940611332
650 - SPG Kuhkalb,2018-12-07,75,1201327940611333,,CH1201327940611333
650 - SPG Kuhkalb,2018-12-07,75,1201327940611334,,CH1201327940611334
650 - SPG Kuhkalb,2018-12-07,75,1201327940611335,,CH1201327940611335
650 - SPG Kuhkalb,2018-12-07,75,1201327940611336,,CH1201327940611336
650 - SPG Kuhkalb,2018-12-07,75,1201327940611337,,CH1201327940611337
650 - SPG Kuhkalb,2018-12-07,75,1201327940611338,,CH1201327940611338
650 - SPG Kuhkalb,2018-12-07,75,1201327940611339,,CH1201327940611339
650 - SPG Kuhkalb,2018-12-07,75,1201327940611340,,CH1201327940611340
650 - SPG Kuhkalb,2018-12-07,75,1201327940611341,,CH1201327940611341
650 - SPG Kuhkalb,2018-12-07,75,1201327940611342,,CH1201327940611342
650 - SPG Kuhkalb,2018-12-07,75,1201327940611343,,CH1201327940611343
650 - SPG Kuhkalb,2018-12-07,75,1201327940611344,,CH1201327940611344
650 - SPG Kuhkalb,2018-12-07,75,1201327940611345,,CH1201327940611345
650 - SPG Kuhkalb,2018-12-07,75,1201327940611346,,CH1201327940611346
650 - SPG Kuhkalb,2018-12-07,75,1201327940611347,,CH1201327940611347
650 - SPG Kuhkalb,2018-12-07,75,1201327940611348,,CH1201327940611348
650 - SPG Kuhkalb,2018-12-07,75,1201327940611349,,CH1201327940611349
650 - SPG Kuhkalb,2018-12-07,75,1201327940611350,,CH1201327940611350
650 - SPG Kuhkalb,2018-12-07,75,1201327940611351,,CH1201327940611351
650 - SPG Kuhkalb,2018-12-07,75,1201327940611352,,CH1201327940611352
650 - SPG Kuhkalb,2018-12-07,75,1201327940611353,,CH1201327940611353
650 - SPG Kuhkalb,2018-12-07,75,1201327940611354,,CH1201327940611354
650 - SPG Kuhkalb,2018-12-07,75,1201327940611355,,CH1201327940611355
650 - SPG Kuhkalb,2018-12-07,75,1201327940611356,,CH1201327940611356
650 - SPG Kuhkalb,2018-12-07,75,1201327940611357,,CH1201327940611357
650 - SPG Kuhkalb,2018-12-07,75,1201327940611358,,CH1201327940611358
650 - SPG Kuhkalb,2018-12-10,68,1201327940611359,,CH1201327940611359
650 - SPG Kuhkalb,2018-12-13,68,1201327940611360,,CH1201327940611360
640 - SPG Stierkalb,2018-12-14,46,1201327940611361,,CH1201327940611361
640 - SPG Stierkalb,2018-12-14,53,1201327940611362,,CH1201327940611362
650 - SPG Kuhkalb,2018-12-14,56,1201327940611363,,CH1201327940611363
650 - SPG Kuhkalb,2018-12-14,60,1201327940611364,,CH1201327940611364
650 - SPG Kuhkalb,2018-12-14,60,1201327940611365,,CH1201327940611365
650 - SPG Kuhkalb,2018-12-14,62,1201327940611366,,CH1201327940611366
640 - SPG Stierkalb,2018-12-14,63,1201327940611367,,CH1201327940611367
640 - SPG Stierkalb,2018-12-14,64,1201327940611368,,CH1201327940611368
650 - SPG Kuhkalb,2018-12-14,65,1201327940611369,,CH1201327940611369
640 - SPG Stierkalb,2018-12-14,67,1201327940611370,,CH1201327940611370
640 - SPG Stierkalb,2018-12-14,68,1201327940611371,,CH1201327940611371
650 - SPG Kuhkalb,2018-12-14,68,1201327940611372,,CH1201327940611372
650 - SPG Kuhkalb,2018-12-14,68,1201327940611373,,CH1201327940611373
640 - SPG Stierkalb,2018-12-14,69,1201327940611374,,CH1201327940611374
640 - SPG Stierkalb,2018-12-14,69,1201327940611375,,CH1201327940611375
650 - SPG Kuhkalb,2018-12-14,69,1201327940611376,,CH1201327940611376
650 - SPG Kuhkalb,2018-12-14,69,1201327940611377,,CH1201327940611377
650 - SPG Kuhkalb,2018-12-14,69,1201327940611378,,CH1201327940611378
640 - SPG Stierkalb,2018-12-14,70,1201327940611379,,CH1201327940611379
640 - SPG Stierkalb,2018-12-14,70,1201327940611380,,CH1201327940611380
640 - SPG Stierkalb,2018-12-14,70,1201327940611381,,CH1201327940611381
650 - SPG Kuhkalb,2018-12-14,70,1201327940611382,,CH1201327940611382
640 - SPG Stierkalb,2018-12-14,71,1201327940611383,,CH1201327940611383
650 - SPG Kuhkalb,2018-12-14,71,1201327940611384,,CH1201327940611384
640 - SPG Stierkalb,2018-12-14,72,1201327940611385,,CH1201327940611385
640 - SPG Stierkalb,2018-12-14,72,1201327940611386,,CH1201327940611386
640 - SPG Stierkalb,2018-12-14,72,1201327940611387,,CH1201327940611387
640 - SPG Stierkalb,2018-12-14,72,1201327940611388,,CH1201327940611388
640 - SPG Stierkalb,2018-12-14,73,1201327940611389,,CH1201327940611389
650 - SPG Kuhkalb,2018-12-14,73,1201327940611390,,CH1201327940611390
650 - SPG Kuhkalb,2018-12-14,73,1201327940611391,,CH1201327940611391
650 - SPG Kuhkalb,2018-12-14,73,1201327940611392,,CH1201327940611392
650 - SPG Kuhkalb,2018-12-14,73,1201327940611393,,CH1201327940611393
640 - SPG Stierkalb,2018-12-14,74,1201327940611394,,CH1201327940611394
640 - SPG Stierkalb,2018-12-14,74,1201327940611395,,CH1201327940611395
640 - SPG Stierkalb,2018-12-14,74,1201327940611396,,CH1201327940611396
650 - SPG Kuhkalb,2018-12-14,74,1201327940611397,,CH1201327940611397
650 - SPG Kuhkalb,2018-12-14,74,1201327940611398,,CH1201327940611398
640 - SPG Stierkalb,2018-12-14,75,1201327940611399,,CH1201327940611399
640 - SPG Stierkalb,2018-12-14,75,1201327940611400,,CH1201327940611400
640 - SPG Stierkalb,2018-12-14,75,1201327940611401,,CH1201327940611401
640 - SPG Stierkalb,2018-12-14,75,1201327940611402,,CH1201327940611402
640 - SPG Stierkalb,2018-12-14,75,1201327940611403,,CH1201327940611403
640 - SPG Stierkalb,2018-12-14,75,1201327940611404,,CH1201327940611404
640 - SPG Stierkalb,2018-12-14,75,1201327940611405,,CH1201327940611405
640 - SPG Stierkalb,2018-12-14,75,1201327940611406,,CH1201327940611406
640 - SPG Stierkalb,2018-12-14,75,1201327940611407,,CH1201327940611407
640 - SPG Stierkalb,2018-12-14,75,1201327940611408,,CH1201327940611408
640 - SPG Stierkalb,2018-12-14,75,1201327940611409,,CH1201327940611409
640 - SPG Stierkalb,2018-12-14,75,1201327940611410,,CH1201327940611410
640 - SPG Stierkalb,2018-12-14,75,1201327940611411,,CH1201327940611411
640 - SPG Stierkalb,2018-12-14,75,1201327940611412,,CH1201327940611412
640 - SPG Stierkalb,2018-12-14,75,1201327940611413,,CH1201327940611413
640 - SPG Stierkalb,2018-12-14,75,1201327940611414,,CH1201327940611414
640 - SPG Stierkalb,2018-12-14,75,1201327940611415,,CH1201327940611415
640 - SPG Stierkalb,2018-12-14,75,1201327940611416,,CH1201327940611416
640 - SPG Stierkalb,2018-12-14,75,1201327940611417,,CH1201327940611417
640 - SPG Stierkalb,2018-12-14,75,1201327940611418,,CH1201327940611418
640 - SPG Stierkalb,2018-12-14,75,1201327940611419,,CH1201327940611419
640 - SPG Stierkalb,2018-12-14,75,1201327940611420,,CH1201327940611420
640 - SPG Stierkalb,2018-12-14,75,1201327940611421,,CH1201327940611421
640 - SPG Stierkalb,2018-12-14,75,1201327940611422,,CH1201327940611422
640 - SPG Stierkalb,2018-12-14,75,1201327940611423,,CH1201327940611423
640 - SPG Stierkalb,2018-12-14,75,1201327940611424,,CH1201327940611424
640 - SPG Stierkalb,2018-12-14,75,1201327940611425,,CH1201327940611425
640 - SPG Stierkalb,2018-12-14,75,1201327940611426,,CH1201327940611426
640 - SPG Stierkalb,2018-12-14,75,1201327940611427,,CH1201327940611427
640 - SPG Stierkalb,2018-12-14,75,1201327940611428,,CH1201327940611428
640 - SPG Stierkalb,2018-12-14,75,1201327940611429,,CH1201327940611429
640 - SPG Stierkalb,2018-12-14,75,1201327940611430,,CH1201327940611430
640 - SPG Stierkalb,2018-12-14,75,1201327940611431,,CH1201327940611431
640 - SPG Stierkalb,2018-12-14,75,1201327940611432,,CH1201327940611432
640 - SPG Stierkalb,2018-12-14,75,1201327940611433,,CH1201327940611433
640 - SPG Stierkalb,2018-12-14,75,1201327940611434,,CH1201327940611434
640 - SPG Stierkalb,2018-12-14,75,1201327940611435,,CH1201327940611435
640 - SPG Stierkalb,2018-12-14,75,1201327940611436,,CH1201327940611436
640 - SPG Stierkalb,2018-12-14,75,1201327940611437,,CH1201327940611437
640 - SPG Stierkalb,2018-12-14,75,1201327940611438,,CH1201327940611438
640 - SPG Stierkalb,2018-12-14,75,1201327940611439,,CH1201327940611439
640 - SPG Stierkalb,2018-12-14,75,1201327940611440,,CH1201327940611440
640 - SPG Stierkalb,2018-12-14,75,1201327940611441,,CH1201327940611441
640 - SPG Stierkalb,2018-12-14,75,1201327940611442,,CH1201327940611442
640 - SPG Stierkalb,2018-12-14,75,1201327940611443,,CH1201327940611443
640 - SPG Stierkalb,2018-12-14,75,1201327940611444,,CH1201327940611444
650 - SPG Kuhkalb,2018-12-14,75,1201327940611445,,CH1201327940611445
650 - SPG Kuhkalb,2018-12-14,75,1201327940611446,,CH1201327940611446
650 - SPG Kuhkalb,2018-12-14,75,1201327940611447,,CH1201327940611447
650 - SPG Kuhkalb,2018-12-14,75,1201327940611448,,CH1201327940611448
650 - SPG Kuhkalb,2018-12-14,75,1201327940611449,,CH1201327940611449
650 - SPG Kuhkalb,2018-12-14,75,1201327940611450,,CH1201327940611450
650 - SPG Kuhkalb,2018-12-14,75,1201327940611451,,CH1201327940611451
650 - SPG Kuhkalb,2018-12-14,75,1201327940611452,,CH1201327940611452
650 - SPG Kuhkalb,2018-12-14,75,1201327940611453,,CH1201327940611453
650 - SPG Kuhkalb,2018-12-14,75,1201327940611454,,CH1201327940611454
650 - SPG Kuhkalb,2018-12-14,75,1201327940611455,,CH1201327940611455
650 - SPG Kuhkalb,2018-12-14,75,1201327940611456,,CH1201327940611456
650 - SPG Kuhkalb,2018-12-14,75,1201327940611457,,CH1201327940611457
650 - SPG Kuhkalb,2018-12-14,75,1201327940611458,,CH1201327940611458
650 - SPG Kuhkalb,2018-12-14,75,1201327940611459,,CH1201327940611459
650 - SPG Kuhkalb,2018-12-14,75,1201327940611460,,CH1201327940611460
650 - SPG Kuhkalb,2018-12-14,75,1201327940611461,,CH1201327940611461
650 - SPG Kuhkalb,2018-12-14,75,1201327940611462,,CH1201327940611462
650 - SPG Kuhkalb,2018-12-14,75,1201327940611463,,CH1201327940611463
650 - SPG Kuhkalb,2018-12-14,75,1201327940611464,,CH1201327940611464
650 - SPG Kuhkalb,2018-12-14,75,1201327940611465,,CH1201327940611465
650 - SPG Kuhkalb,2018-12-14,75,1201327940611466,,CH1201327940611466
650 - SPG Kuhkalb,2018-12-14,75,1201327940611467,,CH1201327940611467
650 - SPG Kuhkalb,2018-12-14,75,1201327940611468,,CH1201327940611468
650 - SPG Kuhkalb,2018-12-14,75,1201327940611469,,CH1201327940611469
650 - SPG Kuhkalb,2018-12-14,75,1201327940611470,,CH1201327940611470
640 - SPG Stierkalb,2018-12-17,72,1201327940611471,,CH1201327940611471
640 - SPG Stierkalb,2018-12-18,53,1201327940611472,,CH1201327940611472
650 - SPG Kuhkalb,2018-12-18,53,1201327940611473,,CH1201327940611473
640 - SPG Stierkalb,2018-12-18,66,1201327940611474,,CH1201327940611474
650 - SPG Kuhkalb,2018-12-19,48,1201327940611475,,CH1201327940611475
640 - SPG Stierkalb,2018-12-19,51,1201327940611476,,CH1201327940611476
640 - SPG Stierkalb,2018-12-19,51,1201327940611477,,CH1201327940611477
640 - SPG Stierkalb,2018-12-19,53,1201327940611478,,CH1201327940611478
640 - SPG Stierkalb,2018-12-19,54,1201327940611479,,CH1201327940611479
640 - SPG Stierkalb,2018-12-19,54,1201327940611480,,CH1201327940611480
650 - SPG Kuhkalb,2018-12-19,54,1201327940611481,,CH1201327940611481
650 - SPG Kuhkalb,2018-12-19,59,1201327940611482,,CH1201327940611482
650 - SPG Kuhkalb,2018-12-19,60,1201327940611483,,CH1201327940611483
640 - SPG Stierkalb,2018-12-19,61,1201327940611484,,CH1201327940611484
640 - SPG Stierkalb,2018-12-19,62,1201327940611485,,CH1201327940611485
640 - SPG Stierkalb,2018-12-19,64,1201327940611486,,CH1201327940611486
640 - SPG Stierkalb,2018-12-19,65,1201327940611487,,CH1201327940611487
640 - SPG Stierkalb,2018-12-19,65,1201327940611488,,CH1201327940611488
640 - SPG Stierkalb,2018-12-19,65,1201327940611489,,CH1201327940611489
650 - SPG Kuhkalb,2018-12-19,70,1201327940611490,,CH1201327940611490
650 - SPG Kuhkalb,2018-12-19,71,1201327940611491,,CH1201327940611491
640 - SPG Stierkalb,2018-12-19,75,1201327940611492,,CH1201327940611492
640 - SPG Stierkalb,2018-12-19,75,1201327940611493,,CH1201327940611493
640 - SPG Stierkalb,2018-12-19,75,1201327940611494,,CH1201327940611494
650 - SPG Kuhkalb,2018-12-19,75,1201327940611495,,CH1201327940611495
650 - SPG Kuhkalb,2018-12-21,51,1201327940611496,,CH1201327940611496
640 - SPG Stierkalb,2018-12-21,53,1201327940611497,,CH1201327940611497
650 - SPG Kuhkalb,2018-12-21,53,1201327940611498,,CH1201327940611498
650 - SPG Kuhkalb,2018-12-21,57,1201327940611499,,CH1201327940611499
640 - SPG Stierkalb,2018-12-21,59,1201327940611500,,CH1201327940611500
640 - SPG Stierkalb,2018-12-21,60,1201327940611501,,CH1201327940611501
650 - SPG Kuhkalb,2018-12-21,60,1201327940611502,,CH1201327940611502
650 - SPG Kuhkalb,2018-12-21,62,1201327940611503,,CH1201327940611503
650 - SPG Kuhkalb,2018-12-21,62,1201327940611504,,CH1201327940611504
640 - SPG Stierkalb,2018-12-21,64,1201327940611505,,CH1201327940611505
650 - SPG Kuhkalb,2018-12-21,64,1201327940611506,,CH1201327940611506
640 - SPG Stierkalb,2018-12-21,65,1201327940611507,,CH1201327940611507
640 - SPG Stierkalb,2018-12-21,65,1201327940611508,,CH1201327940611508
640 - SPG Stierkalb,2018-12-21,65,1201327940611509,,CH1201327940611509
650 - SPG Kuhkalb,2018-12-21,65,1201327940611510,,CH1201327940611510
650 - SPG Kuhkalb,2018-12-21,65,1201327940611511,,CH1201327940611511
650 - SPG Kuhkalb,2018-12-21,65,1201327940611512,,CH1201327940611512
640 - SPG Stierkalb,2018-12-21,67,1201327940611513,,CH1201327940611513
640 - SPG Stierkalb,2018-12-21,68,1201327940611514,,CH1201327940611514
640 - SPG Stierkalb,2018-12-21,68,1201327940611515,,CH1201327940611515
650 - SPG Kuhkalb,2018-12-21,68,1201327940611516,,CH1201327940611516
640 - SPG Stierkalb,2018-12-21,69,1201327940611517,,CH1201327940611517
640 - SPG Stierkalb,2018-12-21,69,1201327940611518,,CH1201327940611518
640 - SPG Stierkalb,2018-12-21,69,1201327940611519,,CH1201327940611519
640 - SPG Stierkalb,2018-12-21,69,1201327940611520,,CH1201327940611520
650 - SPG Kuhkalb,2018-12-21,69,1201327940611521,,CH1201327940611521
640 - SPG Stierkalb,2018-12-21,70,1201327940611522,,CH1201327940611522
640 - SPG Stierkalb,2018-12-21,70,1201327940611523,,CH1201327940611523
640 - SPG Stierkalb,2018-12-21,70,1201327940611524,,CH1201327940611524
640 - SPG Stierkalb,2018-12-21,70,1201327940611525,,CH1201327940611525
640 - SPG Stierkalb,2018-12-21,70,1201327940611526,,CH1201327940611526
640 - SPG Stierkalb,2018-12-21,70,1201327940611527,,CH1201327940611527
640 - SPG Stierkalb,2018-12-21,70,1201327940611528,,CH1201327940611528
